index,source,asset_id,metadata_json,sprite_name,output,width,height,block,channels,alpha,pixel_transform,rotated_metadata,rect,original_size,sha256_png
362,release/remote/extraRes/native/3c/3c43aa4d-7cc0-4bf7-b6a9-bdffbec8b7a5.a4fcb.astc,3c43aa4d-7cc0-4bf7-b6a9-bdffbec8b7a5,release/remote/extraRes/import/3c/3c43aa4d-7cc0-4bf7-b6a9-bdffbec8b7a5%40f9941.156a5.json,icon_skin_warehouse_6,0362_icon_skin_warehouse_6__3c43aa4d-7cc0-4bf7-b6a9-bdffbec8b7a5.png,100,100,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,False,"{'x': 7, 'y': 12, 'width': 91, 'height': 76}","{'width': 100, 'height': 100}",7c795d71f953e55180c03a82777f4b75972c3e339006b7efd655bf9857b39cc6
363,release/remote/extraRes/native/3b/3ba22169-fd4f-4ce7-ac6c-71200cc1ec12.e0acc.astc,3ba22169-fd4f-4ce7-ac6c-71200cc1ec12,release/remote/extraRes/import/3b/3ba22169-fd4f-4ce7-ac6c-71200cc1ec12.19fac.json,,0363_asset__3ba22169-fd4f-4ce7-ac6c-71200cc1ec12.png,868,268,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,0dc956c8fc74f2a437d50849afaca63ff9da35e90a132a8ef08b45d0d50e8a69
364,release/remote/extraRes/native/3b/3b72ca57-6195-40ab-9f38-dbc8d8266979.c2b04.astc,3b72ca57-6195-40ab-9f38-dbc8d8266979,release/remote/extraRes/import/3b/3b72ca57-6195-40ab-9f38-dbc8d8266979.19fac.json,,0364_asset__3b72ca57-6195-40ab-9f38-dbc8d8266979.png,31,35,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,4f0b47ad12b482d88dffd85f8fa3a0df1895f1a2e9bfa53a01f472dc263db2df
365,release/remote/extraRes/native/3b/3b3520ea-efa3-4c40-b1ce-6bfd10728eee.a3acb.astc,3b3520ea-efa3-4c40-b1ce-6bfd10728eee,release/remote/extraRes/import/3b/3b3520ea-efa3-4c40-b1ce-6bfd10728eee%40f9941.0814d.json,icon_skin_tower_1_1,0365_icon_skin_tower_1_1__3b3520ea-efa3-4c40-b1ce-6bfd10728eee.png,100,100,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,False,"{'x': 14, 'y': 4, 'width': 73, 'height': 92}","{'width': 100, 'height': 100}",1f9553467a1a1b9237dedb2ee818e7af6324abf9e29d2dee3ad5fb1d33eaff2e
366,release/remote/extraRes/native/3b/3b2b813d-66b8-4d30-9903-034efd09008c.8a3d5.astc,3b2b813d-66b8-4d30-9903-034efd09008c,release/remote/extraRes/import/3b/3b2b813d-66b8-4d30-9903-034efd09008c.19fac.json,,0366_asset__3b2b813d-66b8-4d30-9903-034efd09008c.png,76,152,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,d47f0eb398fd89fb3c998937a2022fd9fbe9028a9fb9d16a2da1669a8abd1e52
367,release/remote/extraRes/native/39/39f2bbff-f699-4e38-8c82-91debe6b1bc4.cac46.astc,39f2bbff-f699-4e38-8c82-91debe6b1bc4,release/remote/extraRes/import/39/39f2bbff-f699-4e38-8c82-91debe6b1bc4%40f9941.fef7a.json,icon_skin_warehouse_1,0367_icon_skin_warehouse_1__39f2bbff-f699-4e38-8c82-91debe6b1bc4.png,100,100,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,False,"{'x': 0, 'y': 19, 'width': 100, 'height': 65}","{'width': 100, 'height': 100}",c3b57aa6a8515016d9269f863b2d877f3d315c804968b9d43ffc02237a350735
368,release/remote/extraRes/native/39/39abc37f-04dc-4a1e-a2bd-b4d9d10507aa.3858d.astc,39abc37f-04dc-4a1e-a2bd-b4d9d10507aa,release/remote/extraRes/import/39/39abc37f-04dc-4a1e-a2bd-b4d9d10507aa%40f9941.8ead7.json,icon_skin_tower_1,0368_icon_skin_tower_1__39abc37f-04dc-4a1e-a2bd-b4d9d10507aa.png,100,100,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,False,"{'x': 14, 'y': 5, 'width': 72, 'height': 91}","{'width': 100, 'height': 100}",28629cd3d3e8a3e6d433897827cb31ff2e93cb1b7ea4fdfacfec7adebcc3aeb1
369,release/remote/extraRes/native/38/38e26cf4-97f3-4ae5-b65f-26b15df94d47.66a44.astc,38e26cf4-97f3-4ae5-b65f-26b15df94d47,release/remote/extraRes/import/38/38e26cf4-97f3-4ae5-b65f-26b15df94d47%40f9941.49a4a.json,box_default,0369_box_default__38e26cf4-97f3-4ae5-b65f-26b15df94d47.png,128,128,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,False,"{'x': 23, 'y': 29, 'width': 90, 'height': 79}","{'width': 128, 'height': 128}",9d02c19a9b4193f6a0d55bceee980a8dbc14358a1838522123b5a6a1cd732984
370,release/remote/extraRes/native/35/35927fa2-9f5a-4abe-b374-97f083568b56.168cb.astc,35927fa2-9f5a-4abe-b374-97f083568b56,release/remote/extraRes/import/35/35927fa2-9f5a-4abe-b374-97f083568b56.19fac.json,,0370_asset__35927fa2-9f5a-4abe-b374-97f083568b56.png,23,23,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,e897f599ded2ddbf8f4d402d3b1ad759a9ddfa2b571052acf8926405e7536afa
371,release/remote/extraRes/native/34/34608bab-0ac4-4f39-9f06-6b1c11e262ad.382a2.astc,34608bab-0ac4-4f39-9f06-6b1c11e262ad,release/remote/extraRes/import/34/34608bab-0ac4-4f39-9f06-6b1c11e262ad.19fac.json,,0371_asset__34608bab-0ac4-4f39-9f06-6b1c11e262ad.png,31,35,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,8cb6dc91321f5b3dd5b656357dc57243009b5f1b592ba08ba96cf0aa91997772
372,release/remote/extraRes/native/33/33e67f42-a66a-4793-b426-7a434617db75.f97ea.astc,33e67f42-a66a-4793-b426-7a434617db75,release/remote/extraRes/import/33/33e67f42-a66a-4793-b426-7a434617db75%40f9941.556b5.json,icon_S2_stardust,0372_icon_S2_stardust__33e67f42-a66a-4793-b426-7a434617db75.png,100,100,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,False,"{'x': 12, 'y': 14, 'width': 74, 'height': 77}","{'width': 100, 'height': 100}",346c391f5f8551d57a776402a2882aaacd667587ba2b3cf516b51a8db6c045cc
373,release/remote/extraRes/native/33/3317cb6b-ff5a-44d9-886b-96371c733860.c5f17.astc,3317cb6b-ff5a-44d9-886b-96371c733860,release/remote/extraRes/import/33/3317cb6b-ff5a-44d9-886b-96371c733860.19fac.json,,0373_asset__3317cb6b-ff5a-44d9-886b-96371c733860.png,136,138,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,39ede47c5d54eae46f7e03cd082e275e5f08d236cee1003dd48c735159a0e471
374,release/remote/extraRes/native/32/32283863-6e88-48d0-bf59-9ca5f8ec0536.b8805.astc,32283863-6e88-48d0-bf59-9ca5f8ec0536,release/remote/extraRes/import/32/32283863-6e88-48d0-bf59-9ca5f8ec0536.19fac.json,,0374_asset__32283863-6e88-48d0-bf59-9ca5f8ec0536.png,895,404,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,4c0d59e321e6cde81036e3f981291028c1dca8fdfd10517cac8d4977751c38fc
375,release/remote/extraRes/native/31/316f4c91-3bf3-44e0-b5d0-765016c77390.4f4dd.astc,316f4c91-3bf3-44e0-b5d0-765016c77390,release/remote/extraRes/import/31/316f4c91-3bf3-44e0-b5d0-765016c77390.19fac.json,,0375_asset__316f4c91-3bf3-44e0-b5d0-765016c77390.png,1024,512,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,d67a9550cd3254656ca264750bc20f671a68abc3f29f34110d28e3cb1051879a
376,release/remote/extraRes/native/31/31579ccd-0155-4ff1-8790-d9eb0225fbe9.183aa.astc,31579ccd-0155-4ff1-8790-d9eb0225fbe9,release/remote/extraRes/import/31/31579ccd-0155-4ff1-8790-d9eb0225fbe9.19fac.json,,0376_asset__31579ccd-0155-4ff1-8790-d9eb0225fbe9.png,602,5,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,d0f9a3eff2810c1f3db8153610d407542baf9f14452b5b60894a3ae5118dd404
377,release/remote/extraRes/native/30/30ba226e-690d-4be8-9809-a6d4cd628388.a12ea.astc,30ba226e-690d-4be8-9809-a6d4cd628388,release/remote/extraRes/import/30/30ba226e-690d-4be8-9809-a6d4cd628388.19fac.json,,0377_asset__30ba226e-690d-4be8-9809-a6d4cd628388.png,266,34,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,13422726465b17f910b1c7aeadac8cd82cd39cfbbbab228daf7bea8c73bf9a04
378,release/remote/extraRes/native/2f/2f36c8f8-e0cb-4f65-9960-c0d70205ab0a.11f2f.astc,2f36c8f8-e0cb-4f65-9960-c0d70205ab0a,release/remote/extraRes/import/2f/2f36c8f8-e0cb-4f65-9960-c0d70205ab0a%40f9941.9d8f9.json,icon_skin_board_4,0378_icon_skin_board_4__2f36c8f8-e0cb-4f65-9960-c0d70205ab0a.png,100,100,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,False,"{'x': 4, 'y': 6, 'width': 88, 'height': 93}","{'width': 100, 'height': 100}",f00fdf5785b07d661c02218b2f118829f5d916b9a4283d71b822c81ef019943a
379,release/remote/extraRes/native/2e/2e754fdf-eaeb-4ec6-b8d8-6ba3271b99ea.73216.astc,2e754fdf-eaeb-4ec6-b8d8-6ba3271b99ea,release/remote/extraRes/import/2e/2e754fdf-eaeb-4ec6-b8d8-6ba3271b99ea.19fac.json,,0379_asset__2e754fdf-eaeb-4ec6-b8d8-6ba3271b99ea.png,556,642,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,c0257697454fbdff57286c7b80ceabf6ff9a83d22603f56b353f66b0629963e5
380,release/remote/extraRes/native/2d/2ddabdb9-1eae-4728-a524-05ea61d69d5f.7ae1a.astc,2ddabdb9-1eae-4728-a524-05ea61d69d5f,release/remote/extraRes/import/2d/2ddabdb9-1eae-4728-a524-05ea61d69d5f.19fac.json,,0380_asset__2ddabdb9-1eae-4728-a524-05ea61d69d5f.png,37,42,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,6e84e7589997752054260606dbe42b553d9bbfaed0f6ef1f07b54ae9235166da
381,release/remote/extraRes/native/2d/2dda45be-c8e7-4485-98ca-fc7346bb9204.55308.astc,2dda45be-c8e7-4485-98ca-fc7346bb9204,release/remote/extraRes/import/2d/2dda45be-c8e7-4485-98ca-fc7346bb9204.19fac.json,,0381_asset__2dda45be-c8e7-4485-98ca-fc7346bb9204.png,128,128,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,a0e6f698899fcf1310aab3a118983e93ea3c54b15ce0aa124609a90d237e2205
382,release/remote/extraRes/native/2b/2bb383c5-b0e4-44ee-8262-2f6e0d0a832e.7522a.astc,2bb383c5-b0e4-44ee-8262-2f6e0d0a832e,release/remote/extraRes/import/2b/2bb383c5-b0e4-44ee-8262-2f6e0d0a832e.19fac.json,,0382_asset__2bb383c5-b0e4-44ee-8262-2f6e0d0a832e.png,512,512,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,e53eb7ac0a83b4fcde51d8a9cab7947457d4bc05785cc3ff8b56692b19a8f4a3
383,release/remote/extraRes/native/2a/2a26ae90-7c46-42ac-a6c2-ab6b435bddad.2a63a.astc,2a26ae90-7c46-42ac-a6c2-ab6b435bddad,,,0383_asset__2a26ae90-7c46-42ac-a6c2-ab6b435bddad.png,256,256,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,9a89589c00335707e6a6633f86ae19d3539e0182acf6864574945448a197f56b
384,release/remote/extraRes/native/28/2856c62f-a7a4-4cec-8fcb-66a49ef19457.94446.astc,2856c62f-a7a4-4cec-8fcb-66a49ef19457,release/remote/extraRes/import/28/2856c62f-a7a4-4cec-8fcb-66a49ef19457%40f9941.52e94.json,item_dog_icon_3,0384_item_dog_icon_3__2856c62f-a7a4-4cec-8fcb-66a49ef19457.png,140,140,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,False,"{'x': 12, 'y': 27, 'width': 116, 'height': 86}","{'width': 140, 'height': 140}",f998295eff784c450b6483d1af331217fdfa0aec324e2a65e3bd6a2d246a0a80
385,release/remote/extraRes/native/26/26f5bda8-d4e7-4167-b00e-2308fead8cc8.0f82a.astc,26f5bda8-d4e7-4167-b00e-2308fead8cc8,release/remote/extraRes/import/26/26f5bda8-d4e7-4167-b00e-2308fead8cc8%40f9941.1ee03.json,img_nameplate_saiji_1_1,0385_img_nameplate_saiji_1_1__26f5bda8-d4e7-4167-b00e-2308fead8cc8.png,606,132,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,False,"{'x': 0, 'y': 0, 'width': 606, 'height': 132}","{'width': 606, 'height': 132}",2374098cffb42b706f35e7d09b5e4df131b90d974279f421cea427f87395237d
386,release/remote/extraRes/native/25/25b7bb35-eebe-4981-82f9-586e4366e291.a8261.astc,25b7bb35-eebe-4981-82f9-586e4366e291,release/remote/extraRes/import/25/25b7bb35-eebe-4981-82f9-586e4366e291.19fac.json,,0386_asset__25b7bb35-eebe-4981-82f9-586e4366e291.png,144,18,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,25c0f56c602ac3b639c14d6c4e3bc76684e9ef15491444b9bbb6bc36c5242dbe
387,release/remote/extraRes/native/25/25b722c9-e9c1-4177-b1d2-b88e1a7e99d6.b8790.astc,25b722c9-e9c1-4177-b1d2-b88e1a7e99d6,release/remote/extraRes/import/25/25b722c9-e9c1-4177-b1d2-b88e1a7e99d6.19fac.json,,0387_asset__25b722c9-e9c1-4177-b1d2-b88e1a7e99d6.png,16,20,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,8ce9ecbfd73ee35a8c2d92a5401b017b70fe40469ec475ff1dd93c3b3be80079
388,release/remote/extraRes/native/25/258f744d-98e6-4a71-a46a-d45681a11a46.deab1.astc,258f744d-98e6-4a71-a46a-d45681a11a46,release/remote/extraRes/import/25/258f744d-98e6-4a71-a46a-d45681a11a46%40f9941.e1826.json,icon_skin_barrier_2,0388_icon_skin_barrier_2__258f744d-98e6-4a71-a46a-d45681a11a46.png,100,100,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,False,"{'x': 16, 'y': 7, 'width': 69, 'height': 86}","{'width': 100, 'height': 100}",5cab13764008ee691047c7398c98cd53de1a144221eb5b387f88ff0596303116
389,release/remote/extraRes/native/24/24625e02-fea9-4560-b9d9-1c5668c156ed.e6885.astc,24625e02-fea9-4560-b9d9-1c5668c156ed,release/remote/extraRes/import/24/24625e02-fea9-4560-b9d9-1c5668c156ed.19fac.json,,0389_asset__24625e02-fea9-4560-b9d9-1c5668c156ed.png,100,100,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,9ed6b285f858d5f22c62d2fc94f43b12755b78cb03a3e466404454cf9076b665
390,release/remote/extraRes/native/22/22b30dc6-4b90-4365-978e-b798c30c3a02.cc9a9.astc,22b30dc6-4b90-4365-978e-b798c30c3a02,release/remote/extraRes/import/22/22b30dc6-4b90-4365-978e-b798c30c3a02.19fac.json,,0390_asset__22b30dc6-4b90-4365-978e-b798c30c3a02.png,128,128,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,fb33798117baba1c4c3eca357e530f73dd4e5c8b04600cc72a5f3d75bb86bb47
391,release/remote/extraRes/native/22/224c83ac-3182-448c-8ceb-5b8dadcd7e18.be5d6.astc,224c83ac-3182-448c-8ceb-5b8dadcd7e18,release/remote/extraRes/import/22/224c83ac-3182-448c-8ceb-5b8dadcd7e18.19fac.json,,0391_asset__224c83ac-3182-448c-8ceb-5b8dadcd7e18.png,100,100,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,eca916e8d604ff73599c7426db6f491e1dfbdf3ccbe866742b03998d0267496a
392,release/remote/extraRes/native/22/221f486f-e92e-4be7-91ae-4ab03dee9a05.3e75f.astc,221f486f-e92e-4be7-91ae-4ab03dee9a05,release/remote/extraRes/import/22/221f486f-e92e-4be7-91ae-4ab03dee9a05.19fac.json,,0392_asset__221f486f-e92e-4be7-91ae-4ab03dee9a05.png,82,87,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,2f12f10c5b5cb1b51cc0b090e369271eaa915181cef135c07589cf5165a63109
393,release/remote/extraRes/native/21/2122374f-149b-48c3-a6cd-ac8644baf867.e52c3.astc,2122374f-149b-48c3-a6cd-ac8644baf867,release/remote/extraRes/import/21/2122374f-149b-48c3-a6cd-ac8644baf867.19fac.json,,0393_asset__2122374f-149b-48c3-a6cd-ac8644baf867.png,512,512,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,23d86d10f7c683e142be33dacc56f8e5c822d44b27114bc5b07cc3c87bdbd518
394,release/remote/extraRes/native/1f/1fc46efa-bafc-458f-88e3-05346dc584dd.38ecc.astc,1fc46efa-bafc-458f-88e3-05346dc584dd,release/remote/extraRes/import/1f/1fc46efa-bafc-458f-88e3-05346dc584dd.19fac.json,,0394_asset__1fc46efa-bafc-458f-88e3-05346dc584dd.png,74,73,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,009a5a4858fcd8a75661486561aabb96268ee053c03b123771ac61174322db06
395,release/remote/extraRes/native/1f/1fbaf84cd.e40e4.astc,1fbaf84cd,release/remote/extraRes/import/1f/1fbaf84cd.07d3d.json,,0395_asset__1fbaf84cd.png,601,761,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,620ca25cd288044e8517bfe62b3f7afe2b29a82cd569c6e580b674f56bed2255
396,release/remote/extraRes/native/1e/1e7883adb.dfa86.astc,1e7883adb,release/remote/extraRes/import/1e/1e7883adb.210d9.json,,0396_asset__1e7883adb.png,948,948,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,3c286e1023044230325c20e4f60ecbdef3a1eb5b346ec82af6a585dcc73dd47b
397,release/remote/extraRes/native/1e/1e778e6ff.32466.astc,1e778e6ff,release/remote/extraRes/import/1e/1e778e6ff.37dca.json,,0397_asset__1e778e6ff.png,439,1023,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,e473117c40c75cf56e77270488a0f01d8ce81b7720dc975291d3e1de8db1bc0b
398,release/remote/extraRes/native/1e/1e6125a3-4468-43cc-8424-f47934e0a271.32a3d.astc,1e6125a3-4468-43cc-8424-f47934e0a271,release/remote/extraRes/import/1e/1e6125a3-4468-43cc-8424-f47934e0a271.19fac.json,,0398_asset__1e6125a3-4468-43cc-8424-f47934e0a271.png,256,2,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,0e524ec9cac37bbe00a2762d17a25a4a74e0355ab025c4e371752411e2a98e6d
399,release/remote/extraRes/native/1e/1e358c531.34df1.astc,1e358c531,release/remote/extraRes/import/1e/1e358c531.c50ae.json,,0399_asset__1e358c531.png,502,496,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,e82d21e9a73e046fcb1ebab40bcd2b64bed58406ded3e91e125fd6d8845f75f5
400,release/remote/extraRes/native/1d/1d032ca49.0fbb8.astc,1d032ca49,release/remote/extraRes/import/1d/1d032ca49.00551.json,,0400_asset__1d032ca49.png,657,994,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,742ee2d597cf0ad7d34a839da7d0f61cd0398a28461a65cdc84fb4dfc31b4742
401,release/remote/extraRes/native/1c/1cdaf2237.65979.astc,1cdaf2237,release/remote/extraRes/import/1c/1cdaf2237.2bef4.json,,0401_asset__1cdaf2237.png,634,641,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,c52243b61577bf48cd30a90b55c35dbebe9c9062b63d5ee91f1ab36b219244ff
402,release/remote/extraRes/native/1c/1cb459775.f99c0.astc,1cb459775,release/remote/extraRes/import/1c/1cb459775.23694.json,,0402_asset__1cb459775.png,645,974,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,0410cabd7dd32b0606e6ad5f2b0f684fc426b03982c2b10a4007be1ddf1d81e9
403,release/remote/extraRes/native/1c/1c6547170.179fa.astc,1c6547170,release/remote/extraRes/import/1c/1c6547170.814c2.json,,0403_asset__1c6547170.png,497,994,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,23ee75bac6bfbb981830c818327d6fc1c0e6b01ecc0a022de2d970db37d124dc
404,release/remote/extraRes/native/1c/1c1d9373d.e56af.astc,1c1d9373d,release/remote/extraRes/import/1c/1c1d9373d.c52c8.json,,0404_asset__1c1d9373d.png,834,1023,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,3b7d201a6fed19f16a4557eff7037aa344b341db25cca60b41945557572bda82
405,release/remote/extraRes/native/1b/1bdaf766-9b67-41f8-969b-81f72db6ab79.59eb5.astc,1bdaf766-9b67-41f8-969b-81f72db6ab79,release/remote/extraRes/import/1b/1bdaf766-9b67-41f8-969b-81f72db6ab79.19fac.json,,0405_asset__1bdaf766-9b67-41f8-969b-81f72db6ab79.png,55,36,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,4e8588d317a819c47eb00274db20fd64c049ba87e078d9059d2c21b4ea57f3fd
406,release/remote/extraRes/native/1b/1bd2b88bd.90e1c.astc,1bd2b88bd,release/remote/extraRes/import/1b/1bd2b88bd.30d37.json,,0406_asset__1bd2b88bd.png,679,1023,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,75dfb3935778da03943143473d4d7e9260caa5df31da03ec1fba08fac742cdbc
407,release/remote/extraRes/native/1b/1ba0c48a4.4a153.astc,1ba0c48a4,release/remote/extraRes/import/1b/1ba0c48a4.947a5.json,,0407_asset__1ba0c48a4.png,959,960,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,af61c7ecf8e17d342f6d6990bedc5f076e50a512ed9adff15ad6f59c6092e50d
408,release/remote/extraRes/native/1a/1aee36fd8.6b8a5.astc,1aee36fd8,release/remote/extraRes/import/1a/1aee36fd8.81bb6.json,,0408_asset__1aee36fd8.png,255,790,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,5bb04091f7f5bbad21e64cf0fed69daf76950e560fc4a3f863840bf488c567ee
409,release/remote/extraRes/native/19/19fb582b7.93bc6.astc,19fb582b7,release/remote/extraRes/import/19/19fb582b7.83864.json,,0409_asset__19fb582b7.png,230,652,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,7b2a507f0ec1c812b18c3a72f67b2f2f8e36c1b6ca03bc104372f39d70a95061
410,release/remote/extraRes/native/19/19cbccd3-574e-4a89-a321-b959d1da1f14.b18ac.astc,19cbccd3-574e-4a89-a321-b959d1da1f14,release/remote/extraRes/import/19/19cbccd3-574e-4a89-a321-b959d1da1f14%40f9941.cbd6d.json,img_skin_item_bg_rarity3,0410_img_skin_item_bg_rarity3__19cbccd3-574e-4a89-a321-b959d1da1f14.png,186,291,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,False,"{'x': 0, 'y': 0, 'width': 186, 'height': 291}","{'width': 186, 'height': 291}",e02ecb10fd22684fcd20c8bcd90bfcdee92140a4eb6fac7cde5de5ed6113d9fe
411,release/remote/extraRes/native/19/19098b1b2.10f98.astc,19098b1b2,release/remote/extraRes/import/19/19098b1b2.dd4fe.json,,0411_asset__19098b1b2.png,944,1024,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,01a01edb3eade3181b1cc6d65cf4d47cf2c603468cade5c20f7fb259edee3494
412,release/remote/extraRes/native/18/18ee649f3.a1196.astc,18ee649f3,release/remote/extraRes/import/18/18ee649f3.dbffc.json,,0412_asset__18ee649f3.png,1002,1005,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,a813007e17eb2518ea016b7cf0a684ad9ba6f313c7715228b0c1df126de89cd5
413,release/remote/extraRes/native/18/18a053741.39211.astc,18a053741,release/remote/extraRes/import/18/18a053741.b711c.json,,0413_asset__18a053741.png,618,1024,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,e81aee32c1bd1c8906600344731090158512ddbc8698cc6ce80eec608aae137d
414,release/remote/extraRes/native/18/181fa8763.de60b.astc,181fa8763,release/remote/extraRes/import/18/181fa8763.58063.json,,0414_asset__181fa8763.png,276,949,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,74d7df2cbafb7b443a5017db50849acd9e33a9655274fe8138ea9a670710165a
415,release/remote/extraRes/native/17/179fe100-a42f-45e9-a9c8-95cecc0b07c0.9946f.astc,179fe100-a42f-45e9-a9c8-95cecc0b07c0,release/remote/extraRes/import/17/179fe100-a42f-45e9-a9c8-95cecc0b07c0%40f9941.5ba88.json,icon_feterlize4,0415_icon_feterlize4__179fe100-a42f-45e9-a9c8-95cecc0b07c0.png,100,100,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,False,"{'x': 0, 'y': 6, 'width': 95, 'height': 90}","{'width': 100, 'height': 100}",0e6ddce359f2abde59b2c4b6c7d3d37808bde65eea9b0a235cf91cf93793f8a1
416,release/remote/extraRes/native/17/179e75edc.4c11f.astc,179e75edc,release/remote/extraRes/import/17/179e75edc.ab478.json,,0416_asset__179e75edc.png,510,1023,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,a3b84d82259bea4b65d47377abc9194b91a102b87767ca9c8990d61b8646f265
417,release/remote/extraRes/native/17/179d8d110.6daed.astc,179d8d110,release/remote/extraRes/import/17/179d8d110.c8eb6.json,,0417_asset__179d8d110.png,1024,1743,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,6eb29a688b5073e233e59e619d336d13914365e7fd12059eb26fbf869e6b6188
418,release/remote/extraRes/native/17/177f745cb.26fec.astc,177f745cb,release/remote/extraRes/import/17/177f745cb.794c1.json,,0418_asset__177f745cb.png,651,1022,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,fcc8e489202291111953fb127c54ec493abebd26038a3914f6fc844153e67d2f
419,release/remote/extraRes/native/16/16c51263-1b22-4518-a93c-4f7dd5cc16f3.9f9cf.astc,16c51263-1b22-4518-a93c-4f7dd5cc16f3,release/remote/extraRes/import/16/16c51263-1b22-4518-a93c-4f7dd5cc16f3.19fac.json,,0419_asset__16c51263-1b22-4518-a93c-4f7dd5cc16f3.png,288,308,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,8205703824398ba227c6c228d2be94d4fc2340fde84f161860b2395050ad0757
420,release/remote/extraRes/native/16/164b4709a.f35ca.astc,164b4709a,release/remote/extraRes/import/16/164b4709a.31346.json,,0420_asset__164b4709a.png,699,977,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,2001f0f7f748f7dbfca6f10402130fcfcd7456523d554a82aa7f7fadf26a5d3f
421,release/remote/extraRes/native/15/15c56c71-9913-4b39-8782-299c22648f4b.c473e.astc,15c56c71-9913-4b39-8782-299c22648f4b,release/remote/extraRes/import/15/15c56c71-9913-4b39-8782-299c22648f4b.19fac.json,,0421_asset__15c56c71-9913-4b39-8782-299c22648f4b.png,249,1,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,cd5c069a40e6408dbd4b0f8992a1a7a781e2f75e4ab26c1ec7eb3db6317fdd9f
